trip_data_medallion,trip_data_pickup_datetime,trip_data_dropoff_datetime,trip_data_passenger_count,trip_data_trip_time_in_secs,trip_data_trip_distance,trip_data_pickup_longitude,trip_data_pickup_latitude,trip_data_dropoff_longitude,trip_data_dropoff_latitude,trip_fare_fare_amount,trip_fare_payment_type,trip_fare_surcharge,trip_fare_mta_tax,trip_fare_tip_amount,trip_fare_tolls_amount,trip_fare_total_amount
7D8A7EB35B626037FF0178C438FDAF23,2013-09-06 12:56:00,2013-09-06 13:03:00,1,420,1.29,-73.971581,40.746475,-73.971512,40.759403,7,CSH,0,0.5,0,0,7.5
7D8A7EB35B626037FF0178C438FDAF23,2013-09-06 12:56:00,2013-09-06 13:03:00,1,420,1.29,-73.971581,40.746475,-73.971512,40.759403,7,CSH,0,0.5,0,0,7.5
6F02BAF06FEE31BD6AEE4A7FBD84D680,2013-09-03 13:24:00,2013-09-03 13:35:00,1,660,1.06,-73.977394,40.753407,-73.991516,40.749504,8.5,CSH,0,0.5,0,0,9
6F02BAF06FEE31BD6AEE4A7FBD84D680,2013-09-03 13:24:00,2013-09-03 13:35:00,1,660,1.06,-73.977394,40.753407,-73.991516,40.749504,8.5,CSH,0,0.5,0,0,9
AEB1B4DACEC017D9E864F89D4DB5C0C2,2013-09-02 19:03:00,2013-09-02 19:13:00,5,600,1.38,-73.972298,40.760029,-73.987167,40.757336,8,CSH,0,0.5,0,0,8.5
AEB1B4DACEC017D9E864F89D4DB5C0C2,2013-09-02 19:03:00,2013-09-02 19:13:00,5,600,1.38,-73.972298,40.760029,-73.987167,40.757336,8,CSH,0,0.5,0,0,8.5
01B3759A03D0D86B2E75686281094832,2013-09-07 16:18:00,2013-09-07 16:33:00,1,900,3.34,-73.985184,40.760925,-73.998566,40.756893,13.5,CRD,0,0.5,3.38,0,17.38
01B3759A03D0D86B2E75686281094832,2013-09-07 16:18:00,2013-09-07 16:33:00,1,900,3.34,-73.985184,40.760925,-73.998566,40.756893,13.5,CRD,0,0.5,3.38,0,17.38
FE2C9B033BB693BC7CD7EF9521B31DE8,2013-09-06 00:22:00,2013-09-06 00:32:00,1,600,2.93,-73.985214,40.767681,-73.9841,40.737614,11,CSH,0.5,0.5,0,0,12
FE2C9B033BB693BC7CD7EF9521B31DE8,2013-09-06 00:22:00,2013-09-06 00:32:00,1,600,2.93,-73.985214,40.767681,-73.9841,40.737614,11,CSH,0.5,0.5,0,0,12
00BD5D1AD3A96C997E49E0453A6C5DF1,2013-09-02 16:01:00,2013-09-02 16:15:00,2,840,3.05,-73.977531,40.758278,-74.003716,40.722481,12.5,CSH,0,0.5,0,0,13
00BD5D1AD3A96C997E49E0453A6C5DF1,2013-09-02 16:01:00,2013-09-02 16:15:00,2,840,3.05,-73.977531,40.758278,-74.003716,40.722481,12.5,CSH,0,0.5,0,0,13
3310398985DD2D21AF105885E8863710,2013-09-05 06:16:00,2013-09-05 06:47:00,1,1860,18.57,-74.003998,40.725861,-73.789909,40.646923,52,CRD,0,0.5,10.4,5.33,68.23
3310398985DD2D21AF105885E8863710,2013-09-05 06:16:00,2013-09-05 06:47:00,1,1860,18.57,-74.003998,40.725861,-73.789909,40.646923,52,CRD,0,0.5,10.4,5.33,68.23
02B196981B24858BCD38C205AA81D7D8,2013-09-06 15:35:00,2013-09-06 15:52:00,1,1020,2.22,-73.997589,40.747242,-73.99498,40.723808,12.5,CRD,0,0.5,2.5,0,15.5
02B196981B24858BCD38C205AA81D7D8,2013-09-06 15:35:00,2013-09-06 15:52:00,1,1020,2.22,-73.997589,40.747242,-73.99498,40.723808,12.5,CRD,0,0.5,2.5,0,15.5
96518DA404F3689A26014677D449B531,2013-09-08 21:05:00,2013-09-08 21:11:00,1,360,1.58,-73.954819,40.773521,-73.968452,40.754917,7,CSH,0.5,0.5,0,0,8
96518DA404F3689A26014677D449B531,2013-09-08 21:05:00,2013-09-08 21:11:00,1,360,1.58,-73.954819,40.773521,-73.968452,40.754917,7,CSH,0.5,0.5,0,0,8
BE6F973B01381FC0D7186CC31C5947FF,2013-09-07 08:57:00,2013-09-07 09:03:00,1,360,1.89,-73.967445,40.752388,-73.96701,40.772522,7.5,CSH,0,0.5,0,0,8
BE6F973B01381FC0D7186CC31C5947FF,2013-09-07 08:57:00,2013-09-07 09:03:00,1,360,1.89,-73.967445,40.752388,-73.96701,40.772522,7.5,CSH,0,0.5,0,0,8
D629A960F38A79DB5BDAFA2152E36294,2013-09-03 03:47:00,2013-09-03 04:00:00,5,780,5.51,-73.960304,40.715286,-73.997025,40.680065,17,CSH,0.5,0.5,0,0,18
D629A960F38A79DB5BDAFA2152E36294,2013-09-03 03:47:00,2013-09-03 04:00:00,5,780,5.51,-73.960304,40.715286,-73.997025,40.680065,17,CSH,0.5,0.5,0,0,18
06A66337E6193BB25EAE57ECFC016898,2013-09-05 07:32:00,2013-09-05 07:43:00,5,660,2.67,-73.984528,40.743031,-73.97876,40.772373,11.5,CRD,0,0.5,2.3,0,14.3
06A66337E6193BB25EAE57ECFC016898,2013-09-05 07:32:00,2013-09-05 07:43:00,5,660,2.67,-73.984528,40.743031,-73.97876,40.772373,11.5,CRD,0,0.5,2.3,0,14.3
F608371EFC0D7044668A1862983C1413,2013-09-06 07:11:00,2013-09-06 07:15:00,3,240,.77,-73.965393,40.772285,-73.955719,40.776356,5,CRD,0,0.5,1.25,0,6.75
F608371EFC0D7044668A1862983C1413,2013-09-06 07:11:00,2013-09-06 07:15:00,3,240,.77,-73.965393,40.772285,-73.955719,40.776356,5,CRD,0,0.5,1.25,0,6.75
FADD954D7A4F804B5AA5C3D15A369EF4,2013-09-02 15:48:00,2013-09-02 15:51:00,1,180,1.01,-73.991875,40.764568,-73.98275,40.776077,5.5,CSH,0,0.5,0,0,6
FADD954D7A4F804B5AA5C3D15A369EF4,2013-09-02 15:48:00,2013-09-02 15:51:00,1,180,1.01,-73.991875,40.764568,-73.98275,40.776077,5.5,CSH,0,0.5,0,0,6
C4A14B1D630780E567259C2D75D934C2,2013-09-08 16:05:00,2013-09-08 16:45:00,1,2400,14.49,-73.989532,40.762798,-73.841003,40.781216,43,CSH,0,0.5,0,5.33,48.83
C4A14B1D630780E567259C2D75D934C2,2013-09-08 16:05:00,2013-09-08 16:45:00,1,2400,14.49,-73.989532,40.762798,-73.841003,40.781216,43,CSH,0,0.5,0,5.33,48.83
439A7DB5A293D47FC0365501159DC9A2,2013-09-03 08:20:00,2013-09-03 08:22:00,2,120,.43,-73.990501,40.731178,-73.992996,40.734901,3.5,CSH,0,0.5,0,0,4
439A7DB5A293D47FC0365501159DC9A2,2013-09-03 08:20:00,2013-09-03 08:22:00,2,120,.43,-73.990501,40.731178,-73.992996,40.734901,3.5,CSH,0,0.5,0,0,4
995F1DFD086BC69AEDCD60692499B4F0,2013-09-07 01:06:00,2013-09-07 01:22:00,2,960,3.36,-74.005066,40.740067,-73.96492,40.75333,14,CSH,0.5,0.5,0,0,15
995F1DFD086BC69AEDCD60692499B4F0,2013-09-07 01:06:00,2013-09-07 01:22:00,2,960,3.36,-74.005066,40.740067,-73.96492,40.75333,14,CSH,0.5,0.5,0,0,15
52FD37CE0BB534C5581FC6388F71AF35,2013-09-05 09:06:00,2013-09-05 09:26:00,5,1200,9.91,-73.873116,40.774197,-73.969986,40.759701,29,CSH,0,0.5,0,5.33,34.83
52FD37CE0BB534C5581FC6388F71AF35,2013-09-05 09:06:00,2013-09-05 09:26:00,5,1200,9.91,-73.873116,40.774197,-73.969986,40.759701,29,CSH,0,0.5,0,5.33,34.83
F5B5E83EF52481B2BAD92B1CD8FA9EC7,2013-09-07 15:44:00,2013-09-07 15:46:00,1,120,.98,-73.957893,40.770542,-73.951378,40.78167,4.5,CRD,0,0.5,0.5,0,5.5
F5B5E83EF52481B2BAD92B1CD8FA9EC7,2013-09-07 15:44:00,2013-09-07 15:46:00,1,120,.98,-73.957893,40.770542,-73.951378,40.78167,4.5,CRD,0,0.5,0.5,0,5.5
3061BFBE4BB828291340ED9307596B82,2013-09-07 09:21:00,2013-09-07 09:35:00,1,840,2.91,-73.981865,40.744057,-74.010239,40.720207,12.5,CRD,0,0.5,3.12,0,16.12
3061BFBE4BB828291340ED9307596B82,2013-09-07 09:21:00,2013-09-07 09:35:00,1,840,2.91,-73.981865,40.744057,-74.010239,40.720207,12.5,CRD,0,0.5,3.12,0,16.12
67DEEE68E3570467630372DF03F23AF1,2013-09-02 14:03:00,2013-09-02 14:14:00,1,660,2.94,-73.987976,40.749912,-73.988571,40.71981,11,CRD,0,0.5,2.2,0,13.7
67DEEE68E3570467630372DF03F23AF1,2013-09-02 14:03:00,2013-09-02 14:14:00,1,660,2.94,-73.987976,40.749912,-73.988571,40.71981,11,CRD,0,0.5,2.2,0,13.7
53CB14479C79C26D2BF5DC0B53DBE460,2013-09-08 14:10:00,2013-09-08 14:15:00,1,300,1.48,-73.967667,40.792725,-73.981453,40.773781,6.5,CRD,0,0.5,1.62,0,8.62
53CB14479C79C26D2BF5DC0B53DBE460,2013-09-08 14:10:00,2013-09-08 14:15:00,1,300,1.48,-73.967667,40.792725,-73.981453,40.773781,6.5,CRD,0,0.5,1.62,0,8.62
BFBE5007C3D6DE220018DFB4F965944E,2013-09-02 18:55:00,2013-09-02 19:03:00,1,480,2.24,-74.004303,40.747425,-73.981239,40.76609,8.5,CSH,0,0.5,0,0,9
BFBE5007C3D6DE220018DFB4F965944E,2013-09-02 18:55:00,2013-09-02 19:03:00,1,480,2.24,-74.004303,40.747425,-73.981239,40.76609,8.5,CSH,0,0.5,0,0,9
6E6A9BE6D6527B05FA52A82842712AF3,2013-09-05 11:43:00,2013-09-05 12:15:00,2,1920,5.09,-73.957558,40.785587,-74.001671,40.724747,22,CRD,0,0.5,4.4,0,26.9
6E6A9BE6D6527B05FA52A82842712AF3,2013-09-05 11:43:00,2013-09-05 12:15:00,2,1920,5.09,-73.957558,40.785587,-74.001671,40.724747,22,CRD,0,0.5,4.4,0,26.9
3F46EDC3E40A4408C2A094E241A37F4D,2013-09-03 22:24:00,2013-09-03 22:36:00,1,720,2.00,-73.969101,40.758003,-73.995155,40.759514,10,CSH,0.5,0.5,0,0,11
3F46EDC3E40A4408C2A094E241A37F4D,2013-09-03 22:24:00,2013-09-03 22:36:00,1,720,2.00,-73.969101,40.758003,-73.995155,40.759514,10,CSH,0.5,0.5,0,0,11
F9C73042DF9FFEB2BF34F244572A8D4A,2013-09-04 15:18:00,2013-09-04 15:25:00,1,420,1.65,-73.970116,40.759377,-73.95491,40.767441,7,CRD,0,0.5,2,0,9.5
F9C73042DF9FFEB2BF34F244572A8D4A,2013-09-04 15:18:00,2013-09-04 15:25:00,1,420,1.65,-73.970116,40.759377,-73.95491,40.767441,7,CRD,0,0.5,2,0,9.5
632A1F7492DD77C1EF640EB9784A281C,2013-09-06 22:06:00,2013-09-06 22:13:00,2,420,.95,-73.981483,40.752911,-73.971329,40.745419,6.5,CRD,0.5,0.5,1,0,8.5
632A1F7492DD77C1EF640EB9784A281C,2013-09-06 22:06:00,2013-09-06 22:13:00,2,420,.95,-73.981483,40.752911,-73.971329,40.745419,6.5,CRD,0.5,0.5,1,0,8.5
7D8A7EB35B626037FF0178C438FDAF23,2013-09-04 13:03:00,2013-09-04 13:14:00,1,660,1.40,-73.958687,40.780682,-73.953491,40.767086,8.5,CRD,0,0.5,1,0,10
7D8A7EB35B626037FF0178C438FDAF23,2013-09-04 13:03:00,2013-09-04 13:14:00,1,660,1.40,-73.958687,40.780682,-73.953491,40.767086,8.5,CRD,0,0.5,1,0,10
632A1F7492DD77C1EF640EB9784A281C,2013-09-07 03:02:00,2013-09-07 03:11:00,3,540,1.49,-73.986847,40.721249,-73.97757,40.733997,8.5,CRD,0.5,0.5,1.8,0,11.3
632A1F7492DD77C1EF640EB9784A281C,2013-09-07 03:02:00,2013-09-07 03:11:00,3,540,1.49,-73.986847,40.721249,-73.97757,40.733997,8.5,CRD,0.5,0.5,1.8,0,11.3
632A1F7492DD77C1EF640EB9784A281C,2013-09-06 00:14:00,2013-09-06 00:23:00,3,540,2.08,-73.98893,40.720768,-74.002663,40.739468,9,CRD,0.5,0.5,1.9,0,11.9
632A1F7492DD77C1EF640EB9784A281C,2013-09-06 00:14:00,2013-09-06 00:23:00,3,540,2.08,-73.98893,40.720768,-74.002663,40.739468,9,CRD,0.5,0.5,1.9,0,11.9
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-03 15:57:00,2013-09-03 16:06:00,1,540,1.06,-73.960175,40.771713,-73.955528,40.782616,7.5,CSH,0,0.5,0,0,8
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-03 15:57:00,2013-09-03 16:06:00,1,540,1.06,-73.960175,40.771713,-73.955528,40.782616,7.5,CSH,0,0.5,0,0,8
0B3F2B0EF39CEDFAD933992382471806,2013-09-05 11:39:00,2013-09-05 11:48:00,5,540,1.60,-74.000557,40.757874,-73.993591,40.742382,8,CRD,0,0.5,1.6,0,10.1
0B3F2B0EF39CEDFAD933992382471806,2013-09-05 11:39:00,2013-09-05 11:48:00,5,540,1.60,-74.000557,40.757874,-73.993591,40.742382,8,CRD,0,0.5,1.6,0,10.1
F0E6EE682125D1D22BE68ECFE378F432,2013-09-05 10:15:00,2013-09-05 10:31:00,1,960,2.77,-73.948898,40.777382,-73.98243,40.775417,13,CRD,0,0.5,2.6,0,16.1
F0E6EE682125D1D22BE68ECFE378F432,2013-09-05 10:15:00,2013-09-05 10:31:00,1,960,2.77,-73.948898,40.777382,-73.98243,40.775417,13,CRD,0,0.5,2.6,0,16.1
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-03 17:35:00,2013-09-03 17:59:00,1,1440,3.64,-73.961685,40.771217,-73.989441,40.726143,17.5,CRD,1,0.5,3.7,0,22.7
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-03 17:35:00,2013-09-03 17:59:00,1,1440,3.64,-73.961685,40.771217,-73.989441,40.726143,17.5,CRD,1,0.5,3.7,0,22.7
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-03 01:23:00,2013-09-03 01:30:00,1,420,1.26,-73.979416,40.743969,-73.997025,40.747101,7,CRD,0.5,0.5,1.5,0,9.5
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-03 01:23:00,2013-09-03 01:30:00,1,420,1.26,-73.979416,40.743969,-73.997025,40.747101,7,CRD,0.5,0.5,1.5,0,9.5
924052A11B5BC89108096BF86BCDE79E,2013-09-02 13:37:00,2013-09-02 13:45:00,5,480,1.25,-73.989632,40.729874,-73.996147,40.717602,7,CSH,0,0.5,0,0,7.5
924052A11B5BC89108096BF86BCDE79E,2013-09-02 13:37:00,2013-09-02 13:45:00,5,480,1.25,-73.989632,40.729874,-73.996147,40.717602,7,CSH,0,0.5,0,0,7.5
DDE6F0B0832FA5CCE8491924E360FB45,2013-09-03 19:09:00,2013-09-03 19:13:00,1,240,1.01,-74.003769,40.726345,-73.994232,40.736336,5.5,CSH,1,0.5,0,0,7
DDE6F0B0832FA5CCE8491924E360FB45,2013-09-03 19:09:00,2013-09-03 19:13:00,1,240,1.01,-74.003769,40.726345,-73.994232,40.736336,5.5,CSH,1,0.5,0,0,7
54128F618F62FB9281302F85E61A47C9,2013-09-04 18:25:00,2013-09-04 18:40:00,2,900,7.88,-73.849129,40.738449,-73.974831,40.752811,52,CSH,0,0.5,0,5.33,57.83
54128F618F62FB9281302F85E61A47C9,2013-09-04 18:25:00,2013-09-04 18:40:00,2,900,7.88,-73.849129,40.738449,-73.974831,40.752811,52,CSH,0,0.5,0,5.33,57.83
99183A6CCC1545D89D803CBA19FB54EB,2013-09-03 17:07:00,2013-09-03 17:59:00,1,3120,9.74,-73.970322,40.756321,-73.875275,40.771423,41.5,CRD,1,0.5,8,0,51
99183A6CCC1545D89D803CBA19FB54EB,2013-09-03 17:07:00,2013-09-03 17:59:00,1,3120,9.74,-73.970322,40.756321,-73.875275,40.771423,41.5,CRD,1,0.5,8,0,51
CFD72ACC57CAB42A7776C76510DFBB90,2013-09-02 02:11:00,2013-09-02 02:17:00,6,360,1.16,-74.000488,40.727188,-73.9841,40.72715,6.5,CRD,0.5,0.5,1,0,8.5
CFD72ACC57CAB42A7776C76510DFBB90,2013-09-02 02:11:00,2013-09-02 02:17:00,6,360,1.16,-74.000488,40.727188,-73.9841,40.72715,6.5,CRD,0.5,0.5,1,0,8.5
E2F0312A7779EABB453190E1A93F1456,2013-09-04 10:16:00,2013-09-04 10:39:00,1,1380,3.70,-73.978264,40.782227,-73.97953,40.741386,17,CSH,0,0.5,0,0,17.5
E2F0312A7779EABB453190E1A93F1456,2013-09-04 10:16:00,2013-09-04 10:39:00,1,1380,3.70,-73.978264,40.782227,-73.97953,40.741386,17,CSH,0,0.5,0,0,17.5
2627FB9C3C1C9EC33529172A1E0C7662,2013-09-04 15:24:00,2013-09-04 15:31:00,1,420,1.21,-73.976089,40.744492,-73.992004,40.742592,6.5,CSH,0,0.5,0,0,7
2627FB9C3C1C9EC33529172A1E0C7662,2013-09-04 15:24:00,2013-09-04 15:31:00,1,420,1.21,-73.976089,40.744492,-73.992004,40.742592,6.5,CSH,0,0.5,0,0,7
BAB130720588AB2391875617FAEA9171,2013-09-04 14:52:00,2013-09-04 15:06:00,2,840,1.64,-73.9841,40.75967,-74.002289,40.745327,9.5,CRD,0,0.5,2.85,0,12.85
BAB130720588AB2391875617FAEA9171,2013-09-04 14:52:00,2013-09-04 15:06:00,2,840,1.64,-73.9841,40.75967,-74.002289,40.745327,9.5,CRD,0,0.5,2.85,0,12.85
9F00ABA41B04FC1741EC94B556550B24,2013-09-02 00:09:00,2013-09-02 00:17:00,6,480,2.93,-73.965981,40.758495,-73.989159,40.721909,10,CRD,0.5,0.5,2.2,0,13.2
9F00ABA41B04FC1741EC94B556550B24,2013-09-02 00:09:00,2013-09-02 00:17:00,6,480,2.93,-73.965981,40.758495,-73.989159,40.721909,10,CRD,0.5,0.5,2.2,0,13.2
B25FD88FF299C626399EF0BB8ED20CFD,2013-09-08 19:57:00,2013-09-08 20:15:00,4,1080,4.37,-73.983551,40.771381,-73.943962,40.814751,17,CRD,0,0.5,4.25,0,21.75
B25FD88FF299C626399EF0BB8ED20CFD,2013-09-08 19:57:00,2013-09-08 20:15:00,4,1080,4.37,-73.983551,40.771381,-73.943962,40.814751,17,CRD,0,0.5,4.25,0,21.75
C98DA9CA435B3383640C2CF6839381D5,2013-09-05 19:17:00,2013-09-05 19:27:00,1,600,4.06,-74.011238,40.713688,-73.996117,40.767433,13.5,CRD,1,0.5,4.35,0,19.35
C98DA9CA435B3383640C2CF6839381D5,2013-09-05 19:17:00,2013-09-05 19:27:00,1,600,4.06,-74.011238,40.713688,-73.996117,40.767433,13.5,CRD,1,0.5,4.35,0,19.35
B304299AAB9F5354FAFC3AF25416A764,2013-09-05 19:19:00,2013-09-05 19:23:00,1,240,.56,-74.004677,40.752239,-74.005028,40.746384,4.5,CSH,1,0.5,0,0,6
B304299AAB9F5354FAFC3AF25416A764,2013-09-05 19:19:00,2013-09-05 19:23:00,1,240,.56,-74.004677,40.752239,-74.005028,40.746384,4.5,CSH,1,0.5,0,0,6
D41814EBC98E4ED03F5F39F7579DA784,2013-09-05 13:31:00,2013-09-05 13:52:00,2,1260,3.04,-73.996857,40.722832,-73.968445,40.758854,15,CSH,0,0.5,0,0,15.5
D41814EBC98E4ED03F5F39F7579DA784,2013-09-05 13:31:00,2013-09-05 13:52:00,2,1260,3.04,-73.996857,40.722832,-73.968445,40.758854,15,CSH,0,0.5,0,0,15.5
203F59092282F76DAC9A81111901EF58,2013-09-04 21:51:00,2013-09-04 22:05:00,1,840,2.84,-73.988014,40.728737,-73.986305,40.758373,12,CSH,0.5,0.5,0,0,13
203F59092282F76DAC9A81111901EF58,2013-09-04 21:51:00,2013-09-04 22:05:00,1,840,2.84,-73.988014,40.728737,-73.986305,40.758373,12,CSH,0.5,0.5,0,0,13
3B5C7CAD5AEF0E8D7C84352A156EF6A0,2013-09-03 07:29:00,2013-09-03 07:43:00,6,840,1.62,-73.989464,40.732533,-73.992607,40.713078,10.5,CRD,0,0.5,2,0,13
3B5C7CAD5AEF0E8D7C84352A156EF6A0,2013-09-03 07:29:00,2013-09-03 07:43:00,6,840,1.62,-73.989464,40.732533,-73.992607,40.713078,10.5,CRD,0,0.5,2,0,13
53528D75D25F5F8F51F83197EF5E741A,2013-09-06 21:53:00,2013-09-06 22:04:00,3,660,1.42,-73.979492,40.743568,-73.986694,40.754871,8.5,CSH,0.5,0.5,0,0,9.5
53528D75D25F5F8F51F83197EF5E741A,2013-09-06 21:53:00,2013-09-06 22:04:00,3,660,1.42,-73.979492,40.743568,-73.986694,40.754871,8.5,CSH,0.5,0.5,0,0,9.5
7A4CC4346548877E797140EE84046F25,2013-09-03 20:19:00,2013-09-03 21:03:00,1,2640,11.42,-73.96801,40.759613,-73.855438,40.703465,40,CRD,0.5,0.5,8.1,0,49.1
7A4CC4346548877E797140EE84046F25,2013-09-03 20:19:00,2013-09-03 21:03:00,1,2640,11.42,-73.96801,40.759613,-73.855438,40.703465,40,CRD,0.5,0.5,8.1,0,49.1
8AE2EBA7A53C1402F9AB0FE38491F4EB,2013-09-07 17:38:00,2013-09-07 17:51:00,2,780,3.56,-74.007988,40.740166,-74.003532,40.706112,13.5,CSH,0,0.5,0,0,14
8AE2EBA7A53C1402F9AB0FE38491F4EB,2013-09-07 17:38:00,2013-09-07 17:51:00,2,780,3.56,-74.007988,40.740166,-74.003532,40.706112,13.5,CSH,0,0.5,0,0,14
B50F660464E5D06498D69BE6F391336D,2013-09-02 02:32:00,2013-09-02 02:40:00,1,480,1.65,-73.982506,40.727486,-74.005775,40.726822,8,CSH,0.5,0.5,0,0,9
B50F660464E5D06498D69BE6F391336D,2013-09-02 02:32:00,2013-09-02 02:40:00,1,480,1.65,-73.982506,40.727486,-74.005775,40.726822,8,CSH,0.5,0.5,0,0,9
6921611CD6A55CF2E59371F807A9F28B,2013-09-03 19:53:00,2013-09-03 20:27:00,1,2040,7.00,-73.973213,40.761333,-73.959007,40.692738,26.5,CRD,1,0.5,5.5,0,33.5
6921611CD6A55CF2E59371F807A9F28B,2013-09-03 19:53:00,2013-09-03 20:27:00,1,2040,7.00,-73.973213,40.761333,-73.959007,40.692738,26.5,CRD,1,0.5,5.5,0,33.5
59FA6ED6AA4E3C7370C5A2AAC5CEBEEF,2013-09-05 15:26:00,2013-09-05 16:09:00,1,2580,20.60,-73.778656,40.646717,-73.96244,40.769768,52,CRD,0,0.5,15.6,5.33,73.43
59FA6ED6AA4E3C7370C5A2AAC5CEBEEF,2013-09-05 15:26:00,2013-09-05 16:09:00,1,2580,20.60,-73.778656,40.646717,-73.96244,40.769768,52,CRD,0,0.5,15.6,5.33,73.43
8AD5419416F6FC11C7FEE88157D780DB,2013-09-05 22:52:00,2013-09-05 22:56:00,1,240,1.01,-73.991295,40.738644,-73.996178,40.727646,5,CSH,0.5,0.5,0,0,6
8AD5419416F6FC11C7FEE88157D780DB,2013-09-05 22:52:00,2013-09-05 22:56:00,1,240,1.01,-73.991295,40.738644,-73.996178,40.727646,5,CSH,0.5,0.5,0,0,6
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-08 05:42:00,2013-09-08 05:48:00,1,360,2.25,-74.002968,40.740032,-73.993042,40.766121,8.5,CSH,0.5,0.5,0,0,9.5
BBA520CCCBCF54BE503F767CCA01DFE7,2013-09-08 05:42:00,2013-09-08 05:48:00,1,360,2.25,-74.002968,40.740032,-73.993042,40.766121,8.5,CSH,0.5,0.5,0,0,9.5
53D440656C3FC7573ED0BCCB6D3CEA31,2013-09-03 11:17:00,2013-09-03 11:31:00,1,840,1.50,-73.959,40.763531,-73.975311,40.751846,10,CSH,0,0.5,0,0,10.5
53D440656C3FC7573ED0BCCB6D3CEA31,2013-09-03 11:17:00,2013-09-03 11:31:00,1,840,1.50,-73.959,40.763531,-73.975311,40.751846,10,CSH,0,0.5,0,0,10.5
6204D2988E75007ADDC410D3AD59CD01,2013-09-03 10:19:00,2013-09-03 10:29:00,1,600,1.67,-73.997978,40.729252,-73.983047,40.744553,8.5,CRD,0,0.5,1.7,0,10.7
6204D2988E75007ADDC410D3AD59CD01,2013-09-03 10:19:00,2013-09-03 10:29:00,1,600,1.67,-73.997978,40.729252,-73.983047,40.744553,8.5,CRD,0,0.5,1.7,0,10.7
70F1E0ED452AEF7DEB8843C2C38A10DF,2013-09-03 11:28:00,2013-09-03 11:42:00,2,840,1.64,-73.994148,40.75119,-73.976524,40.764896,10.5,CRD,0,0.5,2,0,13
70F1E0ED452AEF7DEB8843C2C38A10DF,2013-09-03 11:28:00,2013-09-03 11:42:00,2,840,1.64,-73.994148,40.75119,-73.976524,40.764896,10.5,CRD,0,0.5,2,0,13
8D3DAD7ADCEE9ADB33E4CDB64450319D,2013-09-04 19:51:00,2013-09-04 20:01:00,5,600,2.15,-73.975555,40.749367,-73.952667,40.76825,9.5,CRD,1,0.5,2.2,0,13.2
8D3DAD7ADCEE9ADB33E4CDB64450319D,2013-09-04 19:51:00,2013-09-04 20:01:00,5,600,2.15,-73.975555,40.749367,-73.952667,40.76825,9.5,CRD,1,0.5,2.2,0,13.2
78CB97172912DDD5D486C3D13AD446EE,2013-09-08 16:28:00,2013-09-08 16:37:00,1,540,1.70,-73.992188,40.759022,-73.995193,40.740013,8.5,CSH,0,0.5,0,0,9
78CB97172912DDD5D486C3D13AD446EE,2013-09-08 16:28:00,2013-09-08 16:37:00,1,540,1.70,-73.992188,40.759022,-73.995193,40.740013,8.5,CSH,0,0.5,0,0,9
3C7030E143E8C265694DF158ACB48A26,2013-09-06 08:32:00,2013-09-06 08:54:00,1,1320,2.43,-73.984421,40.76683,-73.985764,40.741245,15,CSH,0,0.5,0,0,15.5
3C7030E143E8C265694DF158ACB48A26,2013-09-06 08:32:00,2013-09-06 08:54:00,1,1320,2.43,-73.984421,40.76683,-73.985764,40.741245,15,CSH,0,0.5,0,0,15.5
439B4B5E510B22E3353D80D6319B5E66,2013-09-03 14:15:00,2013-09-03 14:18:00,3,180,.55,-73.97403,40.759651,-73.977043,40.763851,4.5,CRD,0,0.5,1,0,6
439B4B5E510B22E3353D80D6319B5E66,2013-09-03 14:15:00,2013-09-03 14:18:00,3,180,.55,-73.97403,40.759651,-73.977043,40.763851,4.5,CRD,0,0.5,1,0,6
5D813194D05170E70DAAFAF07BB24FD9,2013-09-03 09:28:00,2013-09-03 10:09:00,1,2460,10.57,-73.862694,40.768955,-73.972504,40.759167,36,CRD,0,0.5,9,5.33,50.83
5D813194D05170E70DAAFAF07BB24FD9,2013-09-03 09:28:00,2013-09-03 10:09:00,1,2460,10.57,-73.862694,40.768955,-73.972504,40.759167,36,CRD,0,0.5,9,5.33,50.83
1C749482B6DF068B770967736311CB68,2013-09-06 17:31:00,2013-09-06 17:39:00,1,480,.70,-73.996056,40.753765,-73.993729,40.756935,6.5,CSH,1,0.5,0,0,8
1C749482B6DF068B770967736311CB68,2013-09-06 17:31:00,2013-09-06 17:39:00,1,480,.70,-73.996056,40.753765,-73.993729,40.756935,6.5,CSH,1,0.5,0,0,8
D8BC49114D54A67BFC6C8C266400A23E,2013-09-03 11:51:00,2013-09-03 12:06:00,5,900,2.66,-74.002205,40.729687,-73.980759,40.762562,12,CRD,0,0.5,1.5,0,14
D8BC49114D54A67BFC6C8C266400A23E,2013-09-03 11:51:00,2013-09-03 12:06:00,5,900,2.66,-74.002205,40.729687,-73.980759,40.762562,12,CRD,0,0.5,1.5,0,14
6166E80B7F3ABEE89D9A7CC1C248A8E0,2013-09-04 10:06:00,2013-09-04 10:11:00,1,300,1.57,-73.946281,40.780563,-73.936684,40.7957,6.5,CRD,0,0.5,3,0,10
